year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.505288,32.116972,
1439,1439,1439,1439,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.490634,32.831306,
1439,1439,1439,1439,331145029,33,11,450,2,9,江蘇省,Jiangsu,119.490634,32.831306,
1440,1440,1440,1440,330181009,33,01,810,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1440,1440,1440,1440,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1440,1440,1440,1440,330110109,33,01,101,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1440,1440,1440,1440,330141029,33,01,410,2,9,江蘇省,Jiangsu,116.603152,34.690638,
1441,1441,1441,1441,330120009,33,01,200,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1441,1441,1441,1441,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1441,1441,1441,1441,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1441,1441,1441,1441,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1441,1441,1441,1441,330120099,33,01,200,9,9,江蘇省,Jiangsu,121.006976,32.078142,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1442,1442,1442,1442,331145029,33,11,450,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1442,1442,1442,1442,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1442,1442,1442,1442,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.845237,34.151675,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1442,1442,1442,1442,331112009,33,11,120,0,9,江蘇省,Jiangsu,121.127022,31.551683,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.903954,32.513149,
1442,1442,1442,1442,330120099,33,01,200,9,9,江蘇省,Jiangsu,120.462176,32.54685,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1442,1442,1442,1442,331145029,33,11,450,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1443,1443,1443,1443,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1443,1443,1443,1443,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1443,1443,1443,1443,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1443,1443,1443,1443,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1443,1443,1443,1443,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.889775,34.399354,
1442,1443,1442,1443,331181009,33,11,810,0,9,江蘇省,Jiangsu,119.328894,34.618599,
1443,1443,1443,1443,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.328894,34.618599,
1442,1442,1442,1442,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.640902,33.70502,
1434,1443,1434,1443,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.981765,32.956244,
1444,1444,1444,1444,331112029,33,11,120,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1444,1444,1444,1444,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1444,1444,1444,1444,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.689557,32.536571,
1444,1444,1444,1444,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.981765,32.956244,
1444,1444,1444,1444,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1445,1445,1445,1445,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1446,1446,1446,1446,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1446,1446,1446,1446,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1446,1446,1446,1446,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1446,1446,1446,1446,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1446,1446,1446,1446,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1447,1447,1447,1447,330145029,33,01,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1447,1447,1447,1447,330170329,33,01,703,2,9,江蘇省,Jiangsu,118.837253,32.406633,
1446,1446,1446,1446,330110009,33,01,100,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1447,1447,1447,1447,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.370599,31.423776,
1446,1446,1446,1446,331145029,33,11,450,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,330120809,33,01,208,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,330120009,33,01,200,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1447,1447,1447,1447,330110009,33,01,100,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1448,1448,1448,1448,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1448,1448,1448,1448,331110109,33,11,101,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1447,1448,1447,1448,330120809,33,01,208,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1447,1448,1447,1448,330120009,33,01,200,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1449,1449,1449,1449,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1449,1449,1449,1449,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1449,1449,1449,1449,330150399,33,01,503,9,9,江蘇省,Jiangsu,119.78552,31.358953,
1450,1450,1450,1450,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.328894,34.618599,
1452,1452,1452,1452,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.981765,32.956244,
1452,1452,1452,1452,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.311997,33.880774,
1452,1452,1452,1452,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.311997,33.880774,
1452,1452,1452,1452,331145029,33,11,450,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1453,1453,1453,1453,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,330181200,33,01,812,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1453,1453,1453,1453,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,330181009,33,01,810,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1453,1454,1453,1454,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,331145029,33,11,450,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1453,1454,1453,1454,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,330110109,33,01,101,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
