year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1437,1437,1437,1437,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1437,1437,1437,1437,350130529,35,01,305,2,9,江蘇省,Jiangsu,119.981765,32.956244,
1438,1438,1438,1438,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1438,1438,1438,1438,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1438,1438,1438,1438,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.027201,31.595081,
1437,1437,1437,1437,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1439,1439,1439,1439,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.503724,31.722212,
1440,1440,1440,1440,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,350230029,35,02,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.837253,32.406633,
1439,1440,1439,1440,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1440,1440,1440,1440,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1440,1440,1440,1440,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1440,1440,1440,1440,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1440,1440,1440,1440,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.490634,32.831306,
1440,1440,1440,1440,350230029,35,02,300,2,9,江蘇省,Jiangsu,119.490634,32.831306,
1440,1440,1440,1440,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.092824,32.219519,
1440,1440,1440,1440,350100009,35,01,000,0,9,江蘇省,Jiangsu,121.006976,32.078142,
1440,1440,1440,1440,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1440,1440,1440,1440,350100109,35,01,001,0,9,江蘇省,Jiangsu,116.603152,34.690638,
1440,1440,1440,1440,350100009,35,01,000,0,9,江蘇省,Jiangsu,117.889775,34.399354,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1441,1441,1441,1441,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.921746,33.658644,
1441,1441,1441,1441,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.328894,34.618599,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,116.897453,34.699891,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,116.897453,34.699891,
1441,1441,1441,1441,350100009,35,01,000,0,9,江蘇省,Jiangsu,116.603152,34.690638,
1442,1442,1442,1442,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1443,1443,1443,1443,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1443,1443,1443,1443,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1444,1444,1444,1444,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1444,1444,1444,1444,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.19589,31.928152,
1445,1446,1445,1446,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1447,1447,1447,1447,350150000,35,01,500,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,350150000,35,01,500,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1447,1447,1447,1447,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1447,1447,1447,1447,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1446,1446,1446,1446,350100309,35,01,003,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1447,1447,1447,1447,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.490634,32.831306,
1448,1448,1448,1448,350100509,35,01,005,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1447,1448,1447,1448,350100509,35,01,005,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1451,1451,1451,1451,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1451,1451,1451,1451,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.092824,32.219519,
1451,1451,1451,1451,350130029,35,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1452,1452,1452,1452,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1452,1452,1452,1452,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.311997,33.880774,
1452,1452,1452,1452,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1452,1452,1452,1452,350130029,35,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1452,1452,1452,1452,350100009,35,01,000,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1452,1452,1452,1452,350130029,35,01,300,2,9,江蘇省,Jiangsu,116.603152,34.690638,
1452,1452,1452,1452,350130029,35,01,300,2,9,江蘇省,Jiangsu,116.897453,34.699891,
1452,1452,1452,1452,350100509,35,01,005,0,9,江蘇省,Jiangsu,116.897453,34.699891,
1452,1452,1452,1452,350100009,35,01,000,0,9,江蘇省,Jiangsu,117.889775,34.399354,
1453,1453,1453,1453,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,350230029,35,02,300,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1453,1453,1453,1453,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1453,1453,1453,1453,350230029,35,02,300,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1453,1453,1453,1453,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.011685,33.501977,
1453,1453,1453,1453,350130529,35,01,305,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1454,1454,1454,1454,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1454,1453,1454,350100609,35,01,006,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1453,1454,1453,1454,350150000,35,01,500,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1454,1454,350230029,35,02,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.027201,31.595081,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1454,1454,1454,1454,350130029,35,01,300,2,9,江蘇省,Jiangsu,121.127022,31.551683,
1454,1454,1454,1454,350130229,35,01,302,2,9,江蘇省,Jiangsu,121.127022,31.551683,
1454,1454,1454,1454,350100609,35,01,006,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1454,1454,1454,1454,350150000,35,01,500,0,0,江蘇省,Jiangsu,120.335992,31.567522,
1454,1454,1454,1454,350100509,35,01,005,0,9,江蘇省,Jiangsu,120.29982,31.833936,
1454,1454,1454,1454,350150000,35,01,500,0,0,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.920709,31.748661,
1454,1454,1454,1454,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.920709,31.748661,
1454,1454,1454,1454,350230029,35,02,300,2,9,江蘇省,Jiangsu,119.78552,31.358953,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.188204,32.388233,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1454,1454,1454,1454,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.553937,32.784224,
1455,1455,1455,1455,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,350100309,35,01,003,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,350100109,35,01,001,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.027201,31.595081,
1455,1455,1455,1455,350100609,35,01,006,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1455,1455,1455,1455,350230029,35,02,300,2,9,江蘇省,Jiangsu,120.603069,31.309043,
1455,1455,1455,1455,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1455,1455,1455,1455,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1455,1455,1455,1455,350100209,35,01,002,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1455,1455,1455,1455,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.370599,31.423776,
1456,1456,1456,1456,350130229,35,01,302,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1456,1456,1456,1456,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1457,1457,1457,1457,350100509,35,01,005,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1458,1458,1458,1458,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1458,1458,1458,1458,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1458,1458,1458,1458,350100509,35,01,005,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1458,1458,1458,1458,350100509,35,01,005,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1460,1460,1460,1460,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1461,1461,1461,1461,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1464,1464,1464,1464,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1465,1465,1465,1465,350100029,35,01,000,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,350100609,35,01,006,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.603069,31.309043,
1465,1465,1465,1465,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.903954,32.513149,
1465,1465,1465,1465,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.524543,32.96793,
1465,1465,1465,1465,350130029,35,01,300,2,9,江蘇省,Jiangsu,116.603152,34.690638,
1465,1465,1465,1465,350130029,35,01,300,2,9,江蘇省,Jiangsu,116.897453,34.699891,
1466,1466,1466,1466,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
